dist,team,displayName,jerseyNumber,position,play_index
417.563,home,Yours Truly,10,WR,33
318.793,home,Yours Truly,22,RB,33
111.7025,away,Yours Truly,15,WR,67
34.8725,away,Yours Truly,76,OG,67
43.5925,away,Yours Truly,70,G,67
40.4775,away,Yours Truly,28,RB,67
33.5575,away,Yours Truly,4,QB,67
111.8425,away,Yours Truly,66,G,67
82.3575,away,Yours Truly,10,WR,67
590.1525,away,Yours Truly,89,WR,67
103.4975,away,Yours Truly,88,TE,67
13.817777778,home,Yours Truly,67,C,67
114.787777778,home,Yours Truly,2,QB,67
117.672222222,home,Yours Truly,82,WR,67
1.677777778,home,Yours Truly,81,WR,67
138.177777778,home,Yours Truly,32,RB,67
14.537777778,home,Yours Truly,61,G,67
145.532222222,home,Yours Truly,89,TE,67
9.537777778,home,Yours Truly,84,TE,67
230.36625,away,Yours Truly,80,TE,67
697.44625,away,Yours Truly,13,WR,67
32.65625,away,Yours Truly,69,G,67
40.11625,away,Yours Truly,75,OG,67
196.47625,away,Yours Truly,72,C,67
542.28625,away,Yours Truly,10,WR,67
546.01375,away,Yours Truly,17,WR,67
636.37375,away,Yours Truly,36,RB,67
644.77375,away,Yours Truly,6,QB,67
147.255,away,Yours Truly,15,WR,45
52.815,away,Yours Truly,76,OG,45
63.235,away,Yours Truly,70,G,45
21.445,away,Yours Truly,4,QB,45
129.295,away,Yours Truly,66,G,45
61.895,away,Yours Truly,10,WR,45
620.565,away,Yours Truly,89,WR,45
425.595,away,Yours Truly,45,FB,45
396.195,away,Yours Truly,81,TE,45
14.336666667,home,Yours Truly,67,C,45
113.646666667,home,Yours Truly,2,QB,45
120.283333333,home,Yours Truly,82,WR,45
6.206666667,home,Yours Truly,81,WR,45
139.496666667,home,Yours Truly,32,RB,45
18.136666667,home,Yours Truly,61,G,45
145.813333333,home,Yours Truly,89,TE,45
12.266666667,home,Yours Truly,84,TE,45
228.6325,away,Yours Truly,80,TE,45
714.7525,away,Yours Truly,13,WR,45
28.0425,away,Yours Truly,69,G,45
35.6625,away,Yours Truly,75,OG,45
197.8525,away,Yours Truly,72,C,45
566.9125,away,Yours Truly,10,WR,45
359.6175,away,Yours Truly,15,WR,45
635.4675,away,Yours Truly,36,RB,45
636.8975,away,Yours Truly,6,QB,45
170.925,away,Yours Truly,15,WR,106
70.135,away,Yours Truly,76,OG,106
342.345,away,Yours Truly,86,TE,106
83.345,away,Yours Truly,70,G,106
16.765,away,Yours Truly,28,RB,106
6.965,away,Yours Truly,4,QB,106
147.625,away,Yours Truly,66,G,106
645.905,away,Yours Truly,89,WR,106
343.525,away,Yours Truly,18,WR,106
21.0725,home,Yours Truly,67,C,106
120.9125,home,Yours Truly,2,QB,106
127.9475,home,Yours Truly,82,WR,106
2.4525,home,Yours Truly,81,WR,106
24.8725,home,Yours Truly,61,G,106
153.4275,home,Yours Truly,89,TE,106
264.4625,home,Yours Truly,11,WR,106
817.9425,home,Yours Truly,30,RB,106
188.94875,away,Yours Truly,80,TE,106
679.07875,away,Yours Truly,13,WR,106
21.86125,away,Yours Truly,69,G,106
16.87125,away,Yours Truly,75,OG,106
153.41875,away,Yours Truly,72,C,106
518.80875,away,Yours Truly,10,WR,106
390.45125,away,Yours Truly,15,WR,106
441.38125,away,Yours Truly,37,RB,106
688.89125,away,Yours Truly,6,QB,106
224.094,away,Yours Truly,15,WR,107
79.164,away,Yours Truly,76,OG,107
83.934,away,Yours Truly,70,G,107
27.256,away,Yours Truly,28,RB,107
17.776,away,Yours Truly,4,QB,107
150.004,away,Yours Truly,66,G,107
440.746,away,Yours Truly,45,FB,107
115.136,away,Yours Truly,88,TE,107
357.996,away,Yours Truly,81,TE,107
107.24,home,Yours Truly,67,C,107
10.04,home,Yours Truly,2,QB,107
107.47,home,Yours Truly,61,G,107
293.82,home,Yours Truly,89,TE,107
118.87,home,Yours Truly,84,TE,107
477.74,home,Yours Truly,10,WR,107
371.45,home,Yours Truly,22,RB,107
749.69,home,Yours Truly,46,TE,107
73.0625,away,Yours Truly,81,WR,107
237.9425,away,Yours Truly,80,TE,107
26.0725,away,Yours Truly,69,G,107
31.1225,away,Yours Truly,75,OG,107
202.4625,away,Yours Truly,72,C,107
578.6025,away,Yours Truly,10,WR,107
326.9475,away,Yours Truly,15,WR,107
649.9275,away,Yours Truly,36,RB,107
633.4475,away,Yours Truly,6,QB,107
2.576,away,Yours Truly,76,OG,10
94.944,away,Yours Truly,86,TE,10
10.496,away,Yours Truly,70,G,10
26.226,away,Yours Truly,28,RB,10
2.914,away,Yours Truly,4,QB,10
5.936,away,Yours Truly,66,G,10
154.926,away,Yours Truly,89,WR,10
29.726,away,Yours Truly,88,TE,10
162.624,away,Yours Truly,81,TE,10
6.93375,home,Yours Truly,67,C,10
25.86625,home,Yours Truly,2,QB,10
2.84625,home,Yours Truly,82,WR,10
4.54625,home,Yours Truly,81,WR,10
39.01625,home,Yours Truly,32,RB,10
29.80375,home,Yours Truly,61,G,10
9.73375,home,Yours Truly,84,TE,10
59.34625,home,Yours Truly,11,WR,10
16.335,away,Yours Truly,8,QB,10
37.885,away,Yours Truly,81,WR,10
28.765,away,Yours Truly,23,RB,10
61.615,away,Yours Truly,13,WR,10
22.755,away,Yours Truly,83,TE,10
22.475,away,Yours Truly,69,G,10
17.585,away,Yours Truly,75,OG,10
8.985,away,Yours Truly,72,C,10
20.925,away,Yours Truly,10,WR,10
32.583,away,Yours Truly,76,OG,79
217.257,away,Yours Truly,86,TE,79
40.263,away,Yours Truly,70,G,79
20.423,away,Yours Truly,28,RB,79
21.653,away,Yours Truly,4,QB,79
55.813,away,Yours Truly,66,G,79
435.573,away,Yours Truly,89,WR,79
66.127,away,Yours Truly,88,TE,79
440.957,away,Yours Truly,49,RB,79
38.097777778,home,Yours Truly,67,C,79
113.247777778,home,Yours Truly,2,QB,79
71.482222222,home,Yours Truly,82,WR,79
24.237777778,home,Yours Truly,81,WR,79
126.497777778,home,Yours Truly,32,RB,79
16.287777778,home,Yours Truly,61,G,79
107.742222222,home,Yours Truly,89,TE,79
316.907777778,home,Yours Truly,49,FB,79
1.93,away,Yours Truly,8,QB,79
51.57,away,Yours Truly,81,WR,79
1.95,away,Yours Truly,23,RB,79
3.07,away,Yours Truly,80,TE,79
277.53,away,Yours Truly,13,WR,79
44.7,away,Yours Truly,69,G,79
24.1,away,Yours Truly,75,OG,79
35.29,away,Yours Truly,72,C,79
205.04,away,Yours Truly,10,WR,79
62.641,away,Yours Truly,76,OG,80
207.559,away,Yours Truly,86,TE,80
67.691,away,Yours Truly,70,G,80
53.471,away,Yours Truly,28,RB,80
37.181,away,Yours Truly,4,QB,80
90.471,away,Yours Truly,66,G,80
519.791,away,Yours Truly,89,WR,80
61.709,away,Yours Truly,88,TE,80
322.209,away,Yours Truly,81,TE,80
23.69,home,Yours Truly,67,C,80
92.42,home,Yours Truly,2,QB,80
113.2,home,Yours Truly,32,RB,80
0.95,home,Yours Truly,61,G,80
144.7,home,Yours Truly,89,TE,80
172.34,home,Yours Truly,84,TE,80
314.85,home,Yours Truly,49,FB,80
347.19,home,Yours Truly,10,WR,80
17.72625,away,Yours Truly,8,QB,80
45.77375,away,Yours Truly,81,WR,80
8.46375,away,Yours Truly,23,RB,80
43.81625,away,Yours Truly,80,TE,80
266.19625,away,Yours Truly,13,WR,80
62.42375,away,Yours Truly,69,G,80
44.19375,away,Yours Truly,75,OG,80
37.94625,away,Yours Truly,72,C,80
210.85625,away,Yours Truly,10,WR,80
20.52375,home,Yours Truly,67,C,61
58.24375,home,Yours Truly,2,QB,61
75.88625,home,Yours Truly,82,WR,61
7.51375,home,Yours Truly,81,WR,61
129.23375,home,Yours Truly,32,RB,61
17.83625,home,Yours Truly,61,G,61
86.60625,home,Yours Truly,89,TE,61
12.34375,home,Yours Truly,11,WR,61
8.70875,away,Yours Truly,8,QB,61
63.09125,away,Yours Truly,81,WR,61
4.20125,away,Yours Truly,23,RB,61
74.21125,away,Yours Truly,83,TE,61
50.61125,away,Yours Truly,69,G,61
33.05125,away,Yours Truly,75,OG,61
15.87875,away,Yours Truly,72,C,61
165.76875,away,Yours Truly,10,WR,61
171.78125,away,Yours Truly,15,WR,61
29.981,home,Yours Truly,67,C,110
17.769,home,Yours Truly,2,QB,110
42.909,home,Yours Truly,32,RB,110
54.161,home,Yours Truly,61,G,110
244.411,home,Yours Truly,89,TE,110
71.359,home,Yours Truly,84,TE,110
275.099,home,Yours Truly,10,WR,110
469.719,home,Yours Truly,46,TE,110
19.8375,away,Yours Truly,8,QB,110
32.7125,away,Yours Truly,81,WR,110
7.1775,away,Yours Truly,23,RB,110
49.3975,away,Yours Truly,80,TE,110
289.1975,away,Yours Truly,13,WR,110
75.1925,away,Yours Truly,69,G,110
42.9725,away,Yours Truly,75,OG,110
35.8175,away,Yours Truly,72,C,110
220.3475,away,Yours Truly,10,WR,110
6.414444444,home,Yours Truly,67,C,108
53.314444444,home,Yours Truly,2,QB,108
141.485555556,home,Yours Truly,82,WR,108
46.025555556,home,Yours Truly,81,WR,108
15.455555556,home,Yours Truly,61,G,108
177.855555556,home,Yours Truly,89,TE,108
73.254444444,home,Yours Truly,84,TE,108
259.324444444,home,Yours Truly,22,RB,108
2.21,away,Yours Truly,8,QB,91
23.39,away,Yours Truly,23,RB,91
1.8,away,Yours Truly,80,TE,91
91.6,away,Yours Truly,13,WR,91
23.05,away,Yours Truly,69,G,91
12.5,away,Yours Truly,75,OG,91
8.47,away,Yours Truly,72,C,91
46.71,away,Yours Truly,10,WR,91
93.09,away,Yours Truly,15,WR,91
31.33125,away,Yours Truly,8,QB,9
498.39875,away,Yours Truly,13,WR,9
249.21125,away,Yours Truly,83,TE,9
110.37125,away,Yours Truly,69,G,9
102.05125,away,Yours Truly,75,OG,9
37.36875,away,Yours Truly,72,C,9
367.12875,away,Yours Truly,10,WR,9
455.39125,away,Yours Truly,15,WR,9
480.55125,away,Yours Truly,37,RB,9
