x,y,game,position,position_away,dist,dist_away,x_away,y_away,play_index
0.794646820553,23.72,,C,DE,24.0,24.0,-0.265353179447,29.01,44
1.83464682055,23.8,,QB,DT,24.0,24.0,0.0546468205534,21.03,44
1.44464682055,22.35,,G,NT,24.0,24.0,-0.475353179447,26.07,44
1.75464682055,19.34,,WR,SS,24.0,24.0,-4.13535317945,15.79,44
1.79464682055,42.0,,WR,SS,24.0,24.0,-12.2553531794,25.67,44
1.9426474111,9.61,,RB,DE,24.0,24.0,-0.9273525889,35.57,143
1.6026474111,45.25,,WR,MLB,24.0,24.0,-4.4573525889,26.04,143
0.3526474111,34.28,,TE,OLB,24.0,24.0,-3.4773525889,21.45,143
1.3426474111,23.44,,TE,FS,24.0,24.0,-12.9973525889,27.84,143
0.4626474111,24.97,,TE,SS,24.0,24.0,-6.2073525889,35.68,143
1.0826474111,32.77,,OG,DT,24.0,24.0,-0.9473525889,30.64,143
0.8926474111,31.29,,G,CB,24.0,24.0,-1.6873525889,45.09,143
1.1926474111,26.44,,T,DE,24.0,24.0,-0.9473525889,23.26,143
0.1726474111,29.63,,C,DT,24.0,24.0,-0.7073525889,27.64,143
4.8226474111,29.67,,QB,SS,24.0,24.0,-6.0473525889,13.2,143
0.7926474111,28.19,,G,NT,24.0,24.0,-1.1273525889,32.33,143
-9.28029615527,29.14,,DE,DT,24.0,24.0,-11.2802961553,27.61,4
-8.45029615527,30.17,,TE,MLB,24.0,24.0,-15.9102961553,26.94,4
-10.1102961553,28.7,,OG,CB,24.0,24.0,-11.3702961553,31.67,4
-10.1202961553,27.69,,G,DE,24.0,24.0,-10.9602961553,29.28,4
-9.75029615527,24.84,,G,DE,24.0,24.0,-8.55029615527,26.3,4
-9.58029615527,24.29,,DE,SS,24.0,24.0,-10.8602961553,22.27,4
-2.49029615527,27.46,,P,SS,24.0,24.0,-10.9902961553,23.84,4
-10.4102961553,27.05,,LS,DT,24.0,24.0,-10.9702961553,28.44,4
-8.25029615527,23.9,,DE,NT,24.0,24.0,-11.1102961553,26.38,4
-10.1202961553,26.03,,OG,LB,24.0,24.0,-10.5802961553,25.16,4
0.0397038447284,24.74,,K,SS,24.0,24.0,-11.2902961553,30.31,4
-1.48915326089,24.52,,ILB,G,24.0,24.0,-7.49915326089,24.05,18
-6.23915326089,29.26,,OLB,FB,24.0,24.0,-6.31915326089,35.24,18
-6.52915326089,23.82,,NT,WR,24.0,24.0,-7.50915326089,43.49,18
-1.03915326089,43.45,,CB,OG,24.0,24.0,-7.56915326089,22.79,18
-6.69915326089,26.58,,DE,T,24.0,24.0,-8.56915326089,27.22,18
9.74084673911,24.67,,FS,OT,24.0,24.0,-7.28915326089,21.02,18
-1.86915326089,12.66,,CB,RB,24.0,24.0,-10.7991532609,22.08,18
-5.58915326089,17.72,,LB,QB,24.0,24.0,-11.1291532609,23.74,18
-5.91915326089,20.86,,DE,G,24.0,24.0,-7.81915326089,25.81,18
-1.38915326089,19.83,,ILB,WR,24.0,24.0,-7.24915326089,13.02,18
-4.42915326089,35.83,,SS,TE,24.0,24.0,-7.27915326089,19.05,18
0.0627726964377,29.43,,ILB,RB,24.0,24.0,-12.4572273036,22.11,118
-5.76722730356,28.96,,OLB,FB,24.0,24.0,-9.19722730356,18.26,118
-6.31722730356,23.84,,NT,OG,24.0,24.0,-8.14722730356,22.41,118
-1.85722730356,43.1,,CB,TE,24.0,24.0,-8.02722730356,19.56,118
-6.48722730356,27.13,,DE,OT,24.0,24.0,-7.93722730356,21.01,118
11.8827726964,29.41,,FS,G,24.0,24.0,-7.91722730356,23.82,118
-0.207227303562,16.98,,CB,QB,24.0,24.0,-12.0072273036,23.74,118
-6.21722730356,16.58,,LB,G,24.0,24.0,-8.44722730356,25.44,118
-6.18722730356,20.95,,DE,WR,24.0,24.0,-8.26722730356,33.46,118
-2.27722730356,21.3,,ILB,WR,24.0,26.8207765138,-9.71722730356,44.29,118
-5.88722730356,32.08,,SS,T,24.0,24.0,-8.80722730356,26.95,118
25.7664134752,29.34,,DE,WR,24.0,31.3338532873,25.1264134752,36.22,126
32.7064134752,8.62,,FS,QB,24.0,24.0,21.2064134752,23.97,126
32.2264134752,20.13,,FS,G,24.0,24.0,24.9564134752,25.39,126
28.0964134752,25.84,,OLB,WR,24.0,24.0,25.9564134752,42.89,126
32.7664134752,42.35,,CB,OG,24.0,24.0,24.9264134752,22.56,126
26.6564134752,22.63,,DE,OT,24.0,24.0,23.8864134752,20.66,126
36.7064134752,14.99,,FS,G,24.0,24.0,25.0964134752,23.72,126
31.4064134752,35.76,,CB,RB,24.0,24.0,20.1664134752,11.66,126
25.5764134752,18.91,,LB,WR,24.0,24.0,26.5464134752,10.52,126
28.6364134752,23.68,,ILB,WR,24.0,29.2980125051,25.2464134752,14.67,126
44.2064134752,28.24,,SS,T,24.0,24.0,24.2564134752,27.53,126
21.0136391144,27.26,,DE,OT,24.0,24.0,19.2736391144,20.68,116
21.1436391144,44.47,,ILB,QB,24.0,24.0,15.7936391144,23.73,116
26.8936391144,9.26,,FS,WR,24.0,24.0,18.8536391144,35.58,116
21.1036391144,29.4,,OLB,WR,24.0,24.0,19.4636391144,32.11,116
21.1336391144,24.12,,NT,OG,24.0,24.0,19.4436391144,22.21,116
23.2436391144,36.77,,CB,T,24.0,24.0,18.9436391144,27.05,116
21.1836391144,20.95,,DE,RB,24.0,24.0,14.5536391144,25.95,116
25.7836391144,31.94,,CB,G,24.0,24.0,19.3536391144,25.1,116
20.8536391144,18.21,,LB,TE,24.0,24.0,19.1136391144,44.59,116
24.2136391144,27.05,,ILB,WR,24.0,33.3118863563,19.5536391144,9.5,116
37.8936391144,22.84,,SS,G,24.0,24.0,19.7136391144,23.85,116
47.781508118,19.55,,ILB,TE,24.0,41.0328611844,41.921508118,18.2,10
44.601508118,27.69,,OLB,OG,24.0,24.0,43.371508118,22.22,10
44.551508118,24.2,,NT,TE,24.0,24.0,42.751508118,28.07,10
46.181508118,31.21,,CB,T,24.0,24.0,42.941508118,26.32,10
56.971508118,21.44,,FS,G,24.0,24.0,43.581508118,23.9,10
48.701508118,9.68,,CB,RB,24.0,24.0,36.181508118,23.73,10
44.301508118,17.22,,LB,QB,24.0,24.0,42.591508118,23.66,10
44.811508118,21.54,,DE,G,24.0,24.0,42.921508118,25.15,10
48.281508118,23.1,,ILB,TE,24.0,24.0,41.891508118,29.34,10
44.361508118,29.67,,SS,OT,24.0,24.0,43.141508118,20.74,10
44.621508118,25.97,,DE,WR,24.0,39.0905220131,42.861508118,9.43,10
20.0959189839,24.89,,ILB,OT,24.0,24.0,14.1359189839,28.75,71
21.4459189839,8.9,,FS,RB,24.0,46.8297898512,10.3259189839,21.65,71
16.0459189839,30.58,,OLB,WR,24.0,24.0,13.8759189839,8.35,71
21.7459189839,42.87,,CB,OG,24.0,24.0,14.3859189839,23.15,71
22.2059189839,20.16,,FS,T,24.0,24.0,14.2359189839,26.58,71
19.6859189839,33.79,,CB,G,24.0,24.0,14.5659189839,24.09,71
15.7459189839,23.21,,DE,QB,24.0,24.0,10.4859189839,23.87,71
20.1059189839,27.9,,ILB,G,24.0,24.0,14.2659189839,25.57,71
30.8859189839,27.36,,SS,TE,24.0,27.6864704268,14.2459189839,20.82,71
15.8059189839,25.79,,DE,WR,24.0,24.0,13.4759189839,33.27,71
15.9159189839,18.65,,OLB,WR,24.0,36.6317522496,14.0059189839,43.91,71
62.4374653588,27.98,,ILB,G,24.0,24.0,57.6374653588,29.55,43
59.6574653588,36.02,,OLB,WR,24.0,24.0,57.0974653588,9.74,43
59.1674653588,29.85,,NT,OG,24.0,24.0,57.4174653588,28.4,43
60.4974653588,18.87,,CB,TE,24.0,24.0,56.4174653588,25.46,43
64.2374653588,36.02,,FS,OT,24.0,24.0,57.4274653588,26.95,43
62.3474653588,10.44,,CB,RB,24.0,24.0,52.8174653588,31.97,43
59.1674653588,26.77,,DE,QB,24.0,24.0,53.7974653588,29.74,43
60.8174653588,30.56,,ILB,G,24.0,24.0,57.4074653588,30.71,43
66.7074653588,25.78,,SS,T,24.0,24.0,56.9474653588,32.2,43
58.8774653588,32.85,,DE,TE,24.0,24.0,57.3274653588,33.84,43
60.2074653588,24.85,,OLB,WR,24.0,40.9774635024,57.4074653588,19.39,43
58.9762045057,31.26,,SS,TE,24.0,24.0,57.7362045057,23.47,91
60.0562045057,22.69,,ILB,OG,24.0,24.0,58.6462045057,26.61,91
60.1262045057,28.91,,OLB,TE,24.0,24.0,57.5162045057,28.75,91
59.6262045057,25.23,,NT,K,24.0,24.0,50.2062045057,25.07,91
58.9462045057,30.1,,FS,T,24.0,24.0,59.2662045057,24.93,91
59.9062045057,20.13,,CB,OT,24.0,24.0,59.2162045057,27.58,91
59.7962045057,25.09,,LB,T,24.0,24.0,58.8362045057,28.7,91
60.0262045057,26.69,,DE,G,24.0,24.0,59.2262045057,24.14,91
64.2562045057,26.79,,ILB,P,24.0,24.0,51.5562045057,26.83,91
63.4062045057,21.99,,SS,LS,24.0,24.0,61.0162045057,25.7,91
60.2062045057,27.37,,DE,G,24.0,24.0,59.6062045057,25.09,91
0.222423837869,10.89,,WR,MLB,24.0,24.0,-4.85757616213,27.49,31
0.972423837869,31.67,,TE,OLB,24.0,24.0,-3.49757616213,32.11,31
2.05242383787,32.53,,TE,FS,24.0,24.0,-13.8875761621,25.17,31
1.29242383787,21.96,,TE,SS,24.0,24.0,-5.32757616213,20.32,31
0.892423837869,30.28,,OG,DT,24.0,24.0,-0.647576162131,26.72,31
1.10242383787,28.87,,G,DT,24.0,24.0,-0.717576162131,29.42,31
0.622423837869,24.2,,T,CB,24.0,24.0,-6.45757616213,36.31,31
0.202423837869,27.52,,C,DE,24.0,24.0,-0.957576162131,32.61,31
1.53242383787,27.25,,QB,SS,24.0,24.0,-3.05757616213,10.85,31
0.562423837869,25.77,,G,DE,24.0,24.0,-1.06757616213,22.51,31
6.90242383787,27.46,,RB,DE,38.285434007,24.0,-1.03757616213,24.52,31
1.07252652711,39.75,,WR,SS,24.0,24.0,-2.56747347289,28.51,136
3.19252652711,28.27,,TE,OLB,24.0,24.0,-2.43747347289,24.0,136
1.57252652711,26.56,,OG,FS,24.0,24.0,-13.5474734729,23.21,136
1.30252652711,25.16,,G,CB,24.0,24.0,-1.97747347289,11.8,136
1.26252652711,20.15,,T,DT,24.0,24.0,-0.377473472886,25.69,136
0.772526527114,23.59,,C,CB,24.0,24.0,-5.73747347289,43.08,136
5.29252652711,23.72,,QB,DE,24.0,24.0,-0.377473472886,21.01,136
1.23252652711,21.82,,G,DE,24.0,24.0,-0.227473472886,18.89,136
1.21252652711,11.27,,WR,SS,24.0,24.0,-3.64747347289,37.82,136
3.07252652711,42.21,,WR,DT,24.0,24.0,-0.357473472886,23.61,136
6.18252652711,25.9,,RB,DE,32.5673980172,24.0,-0.257473472886,29.49,136
-0.849025061867,16.04,,WR,OLB,24.0,24.0,-5.41902506187,29.49,139
1.70097493813,18.3,,TE,FS,24.0,24.0,-9.53902506187,36.61,139
0.980974938133,30.45,,OG,SS,24.0,24.0,-18.3790250619,21.55,139
0.630974938133,28.43,,G,CB,24.0,24.0,-3.29902506187,44.51,139
1.53097493813,23.53,,T,DE,24.0,24.0,-1.03902506187,31.6,139
0.080974938133,26.99,,C,DE,24.0,24.0,-0.849025061867,21.54,139
