dist,team,displayName,jerseyNumber,position,play_index
147.98625,away,Yours Truly,7,P,116
147.98625,away,Yours Truly,49,RB,116
147.98625,away,Yours Truly,81,TE,116
143.51625,away,Yours Truly,14,QB,116
147.98625,away,Yours Truly,68,OG,116
80.30625,away,Yours Truly,86,TE,116
141.998,home,Yours Truly,14,WR,116
77.038,home,Yours Truly,11,WR,116
141.998,home,Yours Truly,65,OG,116
141.998,home,Yours Truly,46,TE,116
137.018,home,Yours Truly,30,RB,116
141.998,home,Yours Truly,5,P,116
141.998,home,Yours Truly,38,RB,116
58.878,home,Yours Truly,22,RB,116
20.538,home,Yours Truly,82,WR,116
22.238,home,Yours Truly,81,WR,116
80.564,away,Yours Truly,45,FB,10
162.624,away,Yours Truly,26,RB,10
123.004,away,Yours Truly,18,WR,10
162.624,away,Yours Truly,13,WR,10
162.624,away,Yours Truly,7,P,10
162.624,away,Yours Truly,49,RB,10
158.154,away,Yours Truly,14,QB,10
162.624,away,Yours Truly,68,OG,10
37.216,away,Yours Truly,10,WR,10
80.246,away,Yours Truly,15,WR,10
124.30625,home,Yours Truly,14,WR,10
37.36625,home,Yours Truly,49,FB,10
124.30625,home,Yours Truly,65,OG,10
124.30625,home,Yours Truly,46,TE,10
119.32625,home,Yours Truly,30,RB,10
53.98625,home,Yours Truly,10,WR,10
124.30625,home,Yours Truly,5,P,10
124.30625,home,Yours Truly,38,RB,10
41.18625,home,Yours Truly,22,RB,10
69.04375,home,Yours Truly,89,TE,10
134.835,away,Yours Truly,1,P,10
134.835,away,Yours Truly,60,G,10
134.835,away,Yours Truly,6,QB,10
134.835,away,Yours Truly,79,G,10
134.835,away,Yours Truly,36,RB,10
112.675,away,Yours Truly,17,WR,10
106.555,away,Yours Truly,84,TE,10
117.415,away,Yours Truly,37,RB,10
79.915,away,Yours Truly,15,WR,10
134.835,away,Yours Truly,11,WR,10
10.475,away,Yours Truly,80,TE,10
103.53875,away,Yours Truly,45,FB,71
185.59875,away,Yours Truly,26,RB,71
145.97875,away,Yours Truly,18,WR,71
185.59875,away,Yours Truly,13,WR,71
185.59875,away,Yours Truly,7,P,71
170.69875,away,Yours Truly,81,TE,71
181.12875,away,Yours Truly,14,QB,71
185.59875,away,Yours Truly,68,OG,71
21.83125,away,Yours Truly,88,TE,71
15.11125,away,Yours Truly,28,RB,71
179.582,home,Yours Truly,14,WR,71
64.702,home,Yours Truly,11,WR,71
179.582,home,Yours Truly,65,OG,71
179.582,home,Yours Truly,46,TE,71
174.602,home,Yours Truly,30,RB,71
179.582,home,Yours Truly,5,P,71
179.582,home,Yours Truly,38,RB,71
96.462,home,Yours Truly,22,RB,71
27.912,home,Yours Truly,82,WR,71
37.392,home,Yours Truly,81,WR,71
151.77,away,Yours Truly,1,P,71
151.77,away,Yours Truly,60,G,71
151.77,away,Yours Truly,6,QB,71
151.77,away,Yours Truly,79,G,71
151.77,away,Yours Truly,36,RB,71
129.61,away,Yours Truly,17,WR,71
123.49,away,Yours Truly,84,TE,71
134.35,away,Yours Truly,37,RB,71
96.85,away,Yours Truly,15,WR,71
151.77,away,Yours Truly,11,WR,71
6.46,away,Yours Truly,80,TE,71
101.555555556,away,Yours Truly,45,FB,43
183.615555556,away,Yours Truly,26,RB,43
143.995555556,away,Yours Truly,18,WR,43
183.615555556,away,Yours Truly,13,WR,43
183.615555556,away,Yours Truly,7,P,43
156.465555556,away,Yours Truly,49,RB,43
168.715555556,away,Yours Truly,81,TE,43
179.145555556,away,Yours Truly,14,QB,43
183.615555556,away,Yours Truly,68,OG,43
32.194444444,away,Yours Truly,10,WR,43
181.032222222,home,Yours Truly,14,WR,43
66.152222222,home,Yours Truly,11,WR,43
181.032222222,home,Yours Truly,65,OG,43
181.032222222,home,Yours Truly,46,TE,43
176.052222222,home,Yours Truly,30,RB,43
98.982222222,home,Yours Truly,10,WR,43
181.032222222,home,Yours Truly,5,P,43
181.032222222,home,Yours Truly,38,RB,43
41.532222222,home,Yours Truly,32,RB,43
2.697777778,home,Yours Truly,84,TE,43
163.20125,away,Yours Truly,1,P,43
163.20125,away,Yours Truly,60,G,43
163.20125,away,Yours Truly,6,QB,43
163.20125,away,Yours Truly,79,G,43
163.20125,away,Yours Truly,36,RB,43
141.04125,away,Yours Truly,17,WR,43
134.92125,away,Yours Truly,84,TE,43
163.20125,away,Yours Truly,11,WR,43
27.46125,away,Yours Truly,81,WR,43
14.01125,away,Yours Truly,83,TE,43
33.52875,away,Yours Truly,23,RB,43
215.027142857,away,Yours Truly,45,FB,120
362.987142857,away,Yours Truly,26,RB,120
362.987142857,away,Yours Truly,13,WR,120
362.987142857,away,Yours Truly,7,P,120
335.837142857,away,Yours Truly,49,RB,120
254.257142857,away,Yours Truly,81,TE,120
358.517142857,away,Yours Truly,14,QB,120
362.987142857,away,Yours Truly,68,OG,120
7.917142857,away,Yours Truly,88,TE,120
135.647142857,away,Yours Truly,86,TE,120
290.93125,home,Yours Truly,14,WR,120
148.87125,home,Yours Truly,49,FB,120
290.93125,home,Yours Truly,65,OG,120
290.93125,home,Yours Truly,46,TE,120
285.95125,home,Yours Truly,30,RB,120
186.50125,home,Yours Truly,10,WR,120
290.93125,home,Yours Truly,5,P,120
290.93125,home,Yours Truly,38,RB,120
56.50125,home,Yours Truly,32,RB,120
16.08125,home,Yours Truly,84,TE,120
264.157,away,Yours Truly,45,FB,79
515.897,away,Yours Truly,26,RB,79
131.607,away,Yours Truly,18,WR,79
515.897,away,Yours Truly,13,WR,79
515.897,away,Yours Truly,7,P,79
320.847,away,Yours Truly,81,TE,79
511.427,away,Yours Truly,14,QB,79
515.897,away,Yours Truly,68,OG,79
6.273,away,Yours Truly,10,WR,79
187.723,away,Yours Truly,15,WR,79
475.857777778,home,Yours Truly,14,WR,79
26.557777778,home,Yours Truly,11,WR,79
475.857777778,home,Yours Truly,65,OG,79
475.857777778,home,Yours Truly,46,TE,79
470.877777778,home,Yours Truly,30,RB,79
338.077777778,home,Yours Truly,10,WR,79
475.857777778,home,Yours Truly,5,P,79
475.857777778,home,Yours Truly,38,RB,79
195.067777778,home,Yours Truly,22,RB,79
171.897777778,home,Yours Truly,84,TE,79
398.52,away,Yours Truly,1,P,79
398.52,away,Yours Truly,60,G,79
398.52,away,Yours Truly,6,QB,79
398.52,away,Yours Truly,79,G,79
380.07,away,Yours Truly,36,RB,79
342.16,away,Yours Truly,17,WR,79
284.29,away,Yours Truly,84,TE,79
243.4,away,Yours Truly,37,RB,79
147.28,away,Yours Truly,15,WR,79
398.52,away,Yours Truly,11,WR,79
68.45,away,Yours Truly,83,TE,79
295.00125,away,Yours Truly,45,FB,12
546.74125,away,Yours Truly,26,RB,12
162.45125,away,Yours Truly,18,WR,12
546.74125,away,Yours Truly,13,WR,12
546.74125,away,Yours Truly,7,P,12
446.91125,away,Yours Truly,49,RB,12
542.27125,away,Yours Truly,14,QB,12
546.74125,away,Yours Truly,68,OG,12
75.00125,away,Yours Truly,88,TE,12
231.23125,away,Yours Truly,86,TE,12
484.4875,home,Yours Truly,14,WR,12
314.3675,home,Yours Truly,49,FB,12
484.4875,home,Yours Truly,65,OG,12
484.4875,home,Yours Truly,46,TE,12
346.7075,home,Yours Truly,10,WR,12
484.4875,home,Yours Truly,5,P,12
484.4875,home,Yours Truly,38,RB,12
203.6975,home,Yours Truly,22,RB,12
124.3675,home,Yours Truly,32,RB,12
180.5275,home,Yours Truly,84,TE,12
295.9775,away,Yours Truly,45,FB,28
547.7175,away,Yours Truly,26,RB,28
163.4275,away,Yours Truly,18,WR,28
547.7175,away,Yours Truly,13,WR,28
547.7175,away,Yours Truly,7,P,28
447.8875,away,Yours Truly,49,RB,28
336.4775,away,Yours Truly,81,TE,28
543.2475,away,Yours Truly,14,QB,28
547.7175,away,Yours Truly,68,OG,28
75.9775,away,Yours Truly,88,TE,28
454.941111111,home,Yours Truly,14,WR,28
284.821111111,home,Yours Truly,49,FB,28
17.078888889,home,Yours Truly,11,WR,28
454.941111111,home,Yours Truly,65,OG,28
454.941111111,home,Yours Truly,46,TE,28
434.981111111,home,Yours Truly,30,RB,28
317.161111111,home,Yours Truly,10,WR,28
454.941111111,home,Yours Truly,5,P,28
454.941111111,home,Yours Truly,38,RB,28
174.151111111,home,Yours Truly,22,RB,28
281.709,away,Yours Truly,45,FB,80
533.449,away,Yours Truly,26,RB,80
149.159,away,Yours Truly,18,WR,80
533.449,away,Yours Truly,13,WR,80
533.449,away,Yours Truly,7,P,80
433.619,away,Yours Truly,49,RB,80
528.979,away,Yours Truly,14,QB,80
533.449,away,Yours Truly,68,OG,80
42.141,away,Yours Truly,10,WR,80
234.261,away,Yours Truly,15,WR,80
484.97,home,Yours Truly,14,WR,80
12.95,home,Yours Truly,11,WR,80
484.97,home,Yours Truly,65,OG,80
484.97,home,Yours Truly,46,TE,80
465.01,home,Yours Truly,30,RB,80
484.97,home,Yours Truly,5,P,80
484.97,home,Yours Truly,38,RB,80
204.18,home,Yours Truly,22,RB,80
90.65,home,Yours Truly,82,WR,80
19.54,home,Yours Truly,81,WR,80
434.93375,away,Yours Truly,1,P,80
434.93375,away,Yours Truly,60,G,80
434.93375,away,Yours Truly,6,QB,80
434.93375,away,Yours Truly,79,G,80
416.48375,away,Yours Truly,36,RB,80
378.57375,away,Yours Truly,17,WR,80
320.70375,away,Yours Truly,84,TE,80
279.81375,away,Yours Truly,37,RB,80
183.69375,away,Yours Truly,15,WR,80
434.93375,away,Yours Truly,11,WR,80
104.86375,away,Yours Truly,83,TE,80
369.457777778,away,Yours Truly,45,FB,33
644.747777778,away,Yours Truly,26,RB,33
260.367777778,away,Yours Truly,18,WR,33
684.557777778,away,Yours Truly,13,WR,33
684.557777778,away,Yours Truly,7,P,33
494.747777778,away,Yours Truly,49,RB,33
391.967777778,away,Yours Truly,81,TE,33
680.087777778,away,Yours Truly,14,QB,33
684.557777778,away,Yours Truly,68,OG,33
41.537777778,away,Yours Truly,10,WR,33
681.503,home,Yours Truly,14,WR,33
136.983,home,Yours Truly,11,WR,33
698.553,home,Yours Truly,65,OG,33
660.833,home,Yours Truly,46,TE,33
660.583,home,Yours Truly,30,RB,33
698.553,home,Yours Truly,5,P,33
698.553,home,Yours Truly,38,RB,33
138.973,home,Yours Truly,32,RB,33
125.747,home,Yours Truly,82,WR,33
19.807,home,Yours Truly,81,WR,33
430.0475,away,Yours Truly,45,FB,67
750.8375,away,Yours Truly,26,RB,67
353.2575,away,Yours Truly,18,WR,67
790.6475,away,Yours Truly,13,WR,67
790.6475,away,Yours Truly,7,P,67
568.4975,away,Yours Truly,49,RB,67
400.6475,away,Yours Truly,81,TE,67
786.1775,away,Yours Truly,14,QB,67
790.6475,away,Yours Truly,68,OG,67
352.0775,away,Yours Truly,86,TE,67
826.627777778,home,Yours Truly,14,WR,67
494.837777778,home,Yours Truly,49,FB,67
235.367777778,home,Yours Truly,11,WR,67
843.677777778,home,Yours Truly,65,OG,67
783.137777778,home,Yours Truly,46,TE,67
788.847777778,home,Yours Truly,30,RB,67
511.187777778,home,Yours Truly,10,WR,67
843.677777778,home,Yours Truly,5,P,67
843.677777778,home,Yours Truly,38,RB,67
404.897777778,home,Yours Truly,22,RB,67
675.39375,away,Yours Truly,1,P,67
675.39375,away,Yours Truly,60,G,67
675.39375,away,Yours Truly,79,G,67
529.50375,away,Yours Truly,84,TE,67
358.55375,away,Yours Truly,37,RB,67
339.94375,away,Yours Truly,15,WR,67
675.39375,away,Yours Truly,11,WR,67
116.35625,away,Yours Truly,81,WR,67
146.87375,away,Yours Truly,83,TE,67
167.57625,away,Yours Truly,23,RB,67
123.24625,away,Yours Truly,8,QB,67
397.805,away,Yours Truly,45,FB,106
741.105,away,Yours Truly,26,RB,106
780.915,away,Yours Truly,13,WR,106
780.915,away,Yours Truly,7,P,106
558.765,away,Yours Truly,49,RB,106
370.195,away,Yours Truly,81,TE,106
776.445,away,Yours Truly,14,QB,106
780.915,away,Yours Truly,68,OG,106
71.365,away,Yours Truly,88,TE,106
20.235,away,Yours Truly,10,WR,106
855.7225,home,Yours Truly,14,WR,106
523.9325,home,Yours Truly,49,FB,106
872.7725,home,Yours Truly,65,OG,106
812.2325,home,Yours Truly,46,TE,106
540.2825,home,Yours Truly,10,WR,106
872.7725,home,Yours Truly,5,P,106
872.7725,home,Yours Truly,38,RB,106
433.9925,home,Yours Truly,22,RB,106
134.4625,home,Yours Truly,32,RB,106
12.8225,home,Yours Truly,84,TE,106
758.22125,away,Yours Truly,1,P,106
758.22125,away,Yours Truly,60,G,106
758.22125,away,Yours Truly,79,G,106
689.46125,away,Yours Truly,36,RB,106
595.09125,away,Yours Truly,17,WR,106
612.33125,away,Yours Truly,84,TE,106
758.22125,away,Yours Truly,11,WR,106
33.52875,away,Yours Truly,81,WR,106
229.70125,away,Yours Truly,83,TE,106
84.74875,away,Yours Truly,23,RB,106
40.41875,away,Yours Truly,8,QB,106
547.83125,away,Yours Truly,26,RB,90
163.54125,away,Yours Truly,18,WR,90
547.83125,away,Yours Truly,13,WR,90
547.83125,away,Yours Truly,7,P,90
448.00125,away,Yours Truly,49,RB,90
327.50125,away,Yours Truly,81,TE,90
543.36125,away,Yours Truly,14,QB,90
547.83125,away,Yours Truly,68,OG,90
212.95125,away,Yours Truly,86,TE,90
55.51875,away,Yours Truly,28,RB,90
498.675555556,home,Yours Truly,14,WR,90
271.005555556,home,Yours Truly,49,FB,90
26.655555556,home,Yours Truly,11,WR,90
498.675555556,home,Yours Truly,65,OG,90
498.675555556,home,Yours Truly,46,TE,90
478.715555556,home,Yours Truly,30,RB,90
304.055555556,home,Yours Truly,10,WR,90
498.675555556,home,Yours Truly,5,P,90
498.675555556,home,Yours Truly,38,RB,90
217.885555556,home,Yours Truly,22,RB,90
451.86625,away,Yours Truly,1,P,90
451.86625,away,Yours Truly,60,G,90
451.86625,away,Yours Truly,6,QB,90
451.86625,away,Yours Truly,79,G,90
433.41625,away,Yours Truly,36,RB,90
395.50625,away,Yours Truly,17,WR,90
337.63625,away,Yours Truly,84,TE,90
296.74625,away,Yours Truly,37,RB,90
200.62625,away,Yours Truly,15,WR,90
451.86625,away,Yours Truly,11,WR,90
121.79625,away,Yours Truly,83,TE,90
746.385,away,Yours Truly,26,RB,45
348.805,away,Yours Truly,18,WR,45
786.195,away,Yours Truly,13,WR,45
786.195,away,Yours Truly,7,P,45
564.045,away,Yours Truly,49,RB,45
781.725,away,Yours Truly,14,QB,45
786.195,away,Yours Truly,68,OG,45
76.645,away,Yours Truly,88,TE,45
347.625,away,Yours Truly,86,TE,45
22.045,away,Yours Truly,28,RB,45
840.226666667,home,Yours Truly,14,WR,45
508.436666667,home,Yours Truly,49,FB,45
248.966666667,home,Yours Truly,11,WR,45
857.276666667,home,Yours Truly,65,OG,45
796.736666667,home,Yours Truly,46,TE,45
802.446666667,home,Yours Truly,30,RB,45
524.786666667,home,Yours Truly,10,WR,45
857.276666667,home,Yours Truly,5,P,45
857.276666667,home,Yours Truly,38,RB,45
418.496666667,home,Yours Truly,22,RB,45
695.0675,away,Yours Truly,1,P,45
695.0675,away,Yours Truly,60,G,45
695.0675,away,Yours Truly,79,G,45
531.9375,away,Yours Truly,17,WR,45
549.1775,away,Yours Truly,84,TE,45
378.2275,away,Yours Truly,37,RB,45
695.0675,away,Yours Truly,11,WR,45
96.6825,away,Yours Truly,81,WR,45
166.5475,away,Yours Truly,83,TE,45
147.9025,away,Yours Truly,23,RB,45
103.5725,away,Yours Truly,8,QB,45
798.486,away,Yours Truly,26,RB,107
325.446,away,Yours Truly,18,WR,107
838.296,away,Yours Truly,13,WR,107
838.296,away,Yours Truly,7,P,107
616.146,away,Yours Truly,49,RB,107
833.826,away,Yours Truly,14,QB,107
838.296,away,Yours Truly,68,OG,107
374.676,away,Yours Truly,86,TE,107
39.466,away,Yours Truly,10,WR,107
712.854,away,Yours Truly,89,WR,107
793.18,home,Yours Truly,14,WR,107
461.39,home,Yours Truly,49,FB,107
165.08,home,Yours Truly,11,WR,107
810.23,home,Yours Truly,65,OG,107
699.44,home,Yours Truly,30,RB,107
810.23,home,Yours Truly,5,P,107
810.23,home,Yours Truly,38,RB,107
31.32,home,Yours Truly,32,RB,107
279.45,home,Yours Truly,82,WR,107
174.16,home,Yours Truly,81,WR,107
718.6875,away,Yours Truly,1,P,107
718.6875,away,Yours Truly,60,G,107
718.6875,away,Yours Truly,79,G,107
555.5575,away,Yours Truly,17,WR,107
572.7975,away,Yours Truly,84,TE,107
392.1675,away,Yours Truly,37,RB,107
718.6875,away,Yours Truly,11,WR,107
742.1125,away,Yours Truly,13,WR,107
190.1675,away,Yours Truly,83,TE,107
124.2825,away,Yours Truly,23,RB,107
79.9525,away,Yours Truly,8,QB,107
363.66375,home,Yours Truly,14,WR,61
221.60375,home,Yours Truly,49,FB,61
363.66375,home,Yours Truly,65,OG,61
363.66375,home,Yours Truly,46,TE,61
358.68375,home,Yours Truly,30,RB,61
259.23375,home,Yours Truly,10,WR,61
363.66375,home,Yours Truly,5,P,61
363.66375,home,Yours Truly,38,RB,61
82.87375,home,Yours Truly,22,RB,61
88.81375,home,Yours Truly,84,TE,61
370.96125,away,Yours Truly,1,P,61
370.96125,away,Yours Truly,60,G,61
370.96125,away,Yours Truly,6,QB,61
370.96125,away,Yours Truly,79,G,61
370.96125,away,Yours Truly,36,RB,61
314.60125,away,Yours Truly,17,WR,61
256.73125,away,Yours Truly,84,TE,61
223.50125,away,Yours Truly,37,RB,61
370.96125,away,Yours Truly,11,WR,61
7.50875,away,Yours Truly,80,TE,61
265.04875,away,Yours Truly,13,WR,61
469.719,home,Yours Truly,14,WR,110
242.049,home,Yours Truly,49,FB,110
2.301,home,Yours Truly,11,WR,110
469.719,home,Yours Truly,65,OG,110
449.759,home,Yours Truly,30,RB,110
469.719,home,Yours Truly,5,P,110
469.719,home,Yours Truly,38,RB,110
188.929,home,Yours Truly,22,RB,110
144.281,home,Yours Truly,82,WR,110
75.561,home,Yours Truly,81,WR,110
470.6625,away,Yours Truly,1,P,110
470.6625,away,Yours Truly,60,G,110
470.6625,away,Yours Truly,6,QB,110
470.6625,away,Yours Truly,79,G,110
452.2125,away,Yours Truly,36,RB,110
414.3025,away,Yours Truly,17,WR,110
356.4325,away,Yours Truly,84,TE,110
315.5425,away,Yours Truly,37,RB,110
219.4225,away,Yours Truly,15,WR,110
470.6625,away,Yours Truly,11,WR,110
140.5925,away,Yours Truly,83,TE,110
568.434444444,home,Yours Truly,14,WR,108
340.764444444,home,Yours Truly,49,FB,108
50.414444444,home,Yours Truly,11,WR,108
568.434444444,home,Yours Truly,65,OG,108
561.334444444,home,Yours Truly,46,TE,108
530.464444444,home,Yours Truly,30,RB,108
352.884444444,home,Yours Truly,10,WR,108
568.434444444,home,Yours Truly,5,P,108
568.434444444,home,Yours Truly,38,RB,108
89.494444444,home,Yours Truly,32,RB,108
173.34,away,Yours Truly,1,P,91
173.34,away,Yours Truly,60,G,91
173.34,away,Yours Truly,6,QB,91
173.34,away,Yours Truly,79,G,91
173.34,away,Yours Truly,36,RB,91
151.18,away,Yours Truly,17,WR,91
145.06,away,Yours Truly,84,TE,91
115.68,away,Yours Truly,37,RB,91
173.34,away,Yours Truly,11,WR,91
37.6,away,Yours Truly,81,WR,91
24.15,away,Yours Truly,83,TE,91
765.81125,away,Yours Truly,1,P,9
765.81125,away,Yours Truly,60,G,9
744.09125,away,Yours Truly,6,QB,9
765.81125,away,Yours Truly,79,G,9
726.79125,away,Yours Truly,36,RB,9
657.78125,away,Yours Truly,17,WR,9
619.92125,away,Yours Truly,84,TE,9
765.81125,away,Yours Truly,11,WR,9
64.38875,away,Yours Truly,80,TE,9
36.56125,away,Yours Truly,81,WR,9
0.95125,away,Yours Truly,23,RB,9
